problem_id,title,source,domain,collection,priority,stage,status,statement_hash,metadata,created_at,updated_at,available_at,attempt_count,last_attempt_id,lease_owner,lease_token,lease_expires_at,heartbeat_at,last_error,last_result
unsolvedmath-opg-46279,Antidirected trees in digraphs,UnsolvedMath,graph_theory,backlog,-1112.0,G0,parked,0ac484ac3c3745cd6828ba371a02472a7a8c566ef3e78127c4cc442a659c0197,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""3ab1ac7b515b02f6cd539e68ff5ab79f20cac193ffb7c532b1caa53eded99162"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46279"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46279""}",2026-07-27T00:30:23.653681Z,2026-07-27T00:54:53.512311Z,2026-07-27T00:30:23.653681Z,0,,,0,,,,
unsolvedmath-opg-46359,Directed path of length twice the minimum outdegree,UnsolvedMath,graph_theory,backlog,-1113.0,G0,parked,7d860aafd06804dba4d2df614f9207a16bc61231092d8343dcf4cef9a0d4d4d1,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""0ed9b292d1cfb8f2d5fb0f1469536d7c82606a79e13a86107177961d968e6efe"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46359"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46359""}",2026-07-27T00:30:23.661400Z,2026-07-27T00:54:53.522408Z,2026-07-27T00:30:23.661400Z,0,,,0,,,,
unsolvedmath-opg-46385,Caccetta-Häggkvist Conjecture,UnsolvedMath,graph_theory,backlog,-1114.0,G0,parked,4869fd62d75f264eda9550e54d407df6ad0366c69df0999cb31217aa8df73c55,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""077d3d93c4b34279fc36ea9838d75bb5826298caa7a2165034c0306c978e2399"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46385"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46385""}",2026-07-27T00:30:23.668837Z,2026-07-27T00:54:53.532535Z,2026-07-27T00:30:23.668837Z,0,,,0,,,,
unsolvedmath-opg-46432,Ádám's Conjecture,UnsolvedMath,graph_theory,backlog,-1115.0,G0,parked,bcc41c49aeb7283eaa11de92e17e816c46c28e8fb28e095a2b60c43e2319e055,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""183300b573b3eb25efa27da466c8ba06118d3e8c6b882584310f5914a342bf32"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46432"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46432""}",2026-07-27T00:30:23.675873Z,2026-07-27T00:54:53.543097Z,2026-07-27T00:30:23.675873Z,0,,,0,,,,
unsolvedmath-opg-46443,Stable set meeting all longest directed paths.,UnsolvedMath,graph_theory,backlog,-1116.0,G0,parked,11cbfcb28634150ad6ee5ded702f1f8d6ab00feba2050c675384887f6a30baf0,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""b3abce02fec3c6af19c421068d584f82d754a3c1c168321e79129e1692096707"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46443"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46443""}",2026-07-27T00:30:23.683855Z,2026-07-27T00:54:53.553407Z,2026-07-27T00:30:23.683855Z,0,,,0,,,,
unsolvedmath-opg-46456,Splitting a digraph with minimum outdegree constraints,UnsolvedMath,graph_theory,backlog,-1117.0,G0,parked,a8bafd598745fcbe20749e84a9cb263680b232a0024394fc262f8f51d2d86512,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d4401dd109b0fb9468aa4a065c26b35915330f350eb645189d5418228f3ba1f3"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46456"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46456""}",2026-07-27T00:30:23.691746Z,2026-07-27T00:54:53.563868Z,2026-07-27T00:30:23.691746Z,0,,,0,,,,
unsolvedmath-opg-46460,Long directed cycles in diregular digraphs,UnsolvedMath,graph_theory,backlog,-1118.0,G0,parked,6eedc54aa72d6121fbc500058a7bce33d732a3665173c853cd56684ed8e87631,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""49406a9bd5ba15ff9df5b19c1b49f4f5b93e42799a19f79b4397ee8017ea725c"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46460"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46460""}",2026-07-27T00:30:23.699120Z,2026-07-27T00:54:53.574046Z,2026-07-27T00:30:23.699120Z,0,,,0,,,,
unsolvedmath-opg-46475,Strong edge colouring conjecture,UnsolvedMath,graph_theory,backlog,-1119.0,G0,parked,718d99783ac3514593c06d143abf52d139f2649678db1659014659510ea75ab7,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""5d92e9537659e397eb22f55a75fd296cb02a28ab07ea8e4510ccb52503cb14c8"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46475"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46475""}",2026-07-27T00:30:23.706497Z,2026-07-27T00:54:53.584380Z,2026-07-27T00:30:23.706497Z,0,,,0,,,,
unsolvedmath-opg-46495,Arc-disjoint out-branching and in-branching,UnsolvedMath,graph_theory,backlog,-1120.0,G0,parked,c6d0752062a1fcaae49d7d28864932dc34e2df2beee60da6e0d50e2cc7e955fa,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f1abc334460c1edf64ad905f48a10f7427668670d04b88792aa32323f16f71b8"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46495"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46495""}",2026-07-27T00:30:23.713634Z,2026-07-27T00:54:53.594130Z,2026-07-27T00:30:23.713634Z,0,,,0,,,,
unsolvedmath-opg-46496,Arc-disjoint strongly connected spanning subdigraphs,UnsolvedMath,graph_theory,backlog,-1121.0,G0,parked,115ebefe16007a7a2d101457bc5c5c8c22c4b4131bd3abd1c46cd3a3e05040b0,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""a02e2964dd3aa4141fd28158f7ade19041b3c70c40f5000b6476ddc1c455a7c6"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46496"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46496""}",2026-07-27T00:30:23.721185Z,2026-07-27T00:54:53.604337Z,2026-07-27T00:30:23.721185Z,0,,,0,,,,
unsolvedmath-opg-46533,Coloring the union of degenerate graphs,UnsolvedMath,graph_theory,backlog,-1122.0,G0,parked,200be666066a9d208f38bd0a86ff029e6eba5412b409a1623f9503a7c02e8e09,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""2d0c667cabe06c81f13a4813d4b145a885a046d38710ceefb0191231d427543e"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46533"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46533""}",2026-07-27T00:30:23.728767Z,2026-07-27T00:54:53.615058Z,2026-07-27T00:30:23.728767Z,0,,,0,,,,
unsolvedmath-opg-46575,Melnikov's valency-variety problem,UnsolvedMath,graph_theory,backlog,-1124.0,G0,parked,dafc4204c1a9a63dd401f8e48b780f087f9ba3b4d88bd1c0aed7a8d82941f35a,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d476d0df03441f20154bb92f96585e669985997db0d22c55bc66d46e8e8b2f1a"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46575"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46575""}",2026-07-27T00:30:23.744237Z,2026-07-27T00:54:53.635589Z,2026-07-27T00:30:23.744237Z,0,,,0,,,,
unsolvedmath-opg-46583,Decomposing a connected graph into paths.,UnsolvedMath,graph_theory,backlog,-1125.0,G0,parked,7c96eb7affbb77c0bc687f1ab62786801bc9f6ba850f6d37bc6b88fbe079c896,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""82eea124723ba0e3a47388d455b7c0a86b08509053b2f73cf3cf9ffd952f4174"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46583"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46583""}",2026-07-27T00:30:23.752005Z,2026-07-27T00:54:53.646022Z,2026-07-27T00:30:23.752005Z,0,,,0,,,,
unsolvedmath-opg-46584,Decomposing an eulerian graph into cycles.,UnsolvedMath,graph_theory,backlog,-1126.0,G0,parked,65b79e3c2c8db0452b9d64b85051c4e90206896baad008f8759f1b6780cc3403,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""7bf8e152a59c73963001d2890516b3cc2bef98c97264790cbf5f600461d80cf1"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46584"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46584""}",2026-07-27T00:30:23.759928Z,2026-07-27T00:54:53.656171Z,2026-07-27T00:30:23.759928Z,0,,,0,,,,
unsolvedmath-opg-46606,Decomposing an eulerian graph into cycles with no two consecutives edges on a prescribed eulerian tour.,UnsolvedMath,graph_theory,backlog,-1127.0,G0,parked,44fd60b1b85099c31d94e87da0db5a8c3e99ef3c7a17213270328663f84c6527,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""db1b2cd63c1493060c383d97438f6ad2973b72b6e9d6096a995d12c6a532e096"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46606"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46606""}",2026-07-27T00:30:23.767805Z,2026-07-27T00:54:53.666183Z,2026-07-27T00:30:23.767805Z,0,,,0,,,,
unsolvedmath-opg-46613,Partition of a cubic 3-connected graphs into paths of length 2.,UnsolvedMath,graph_theory,backlog,-1128.0,G0,parked,74946aaaebeda27e80f1f755fb1b6a23c4ff495887b51eedd47f1cd18d072875,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""6b83e0d65408fff8a386aff83aa1e03a91c633841dc5bedd6b19885e934175b6"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46613"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46613""}",2026-07-27T00:30:23.775294Z,2026-07-27T00:54:53.676162Z,2026-07-27T00:30:23.775294Z,0,,,0,,,,
unsolvedmath-opg-46629,Lovász Path Removal Conjecture,UnsolvedMath,graph_theory,backlog,-1129.0,G0,parked,5b853dead54a626834aa6fd405066b220f8eaf63e205aa96e63dd22d2a9ddbb2,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""4cc6553419eae3790f89540943029d539ced6abbb6e4157ce1eff0f65c07b480"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46629"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46629""}",2026-07-27T00:30:23.783003Z,2026-07-27T00:54:53.686598Z,2026-07-27T00:30:23.783003Z,0,,,0,,,,
unsolvedmath-opg-46634,Large induced forest in a planar graph.,UnsolvedMath,graph_theory,backlog,-1130.0,G0,parked,504b21111100dcecfcc8c1d2715bc9c7447b6bdc95ca1a25e2957342499d0e44,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d43cdee5f307f6802f14389a6d085394e282ef02bc6e8ef8fa3778a56edbbdb8"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46634"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46634""}",2026-07-27T00:30:23.790781Z,2026-07-27T00:54:53.696697Z,2026-07-27T00:30:23.790781Z,0,,,0,,,,
unsolvedmath-opg-46680,Subdivision of a transitive tournament in digraphs with large outdegree.,UnsolvedMath,graph_theory,backlog,-1131.0,G0,parked,4b5218c87a1ecf9ebf7cb3f114f3b2eceff460801d832dfe492c08484bf756e0,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""1d4f063aaba6a64330eaa9fa8807b10f522b72eac5ded61ae31711a7fc3cdf5b"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46680"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46680""}",2026-07-27T00:30:23.798166Z,2026-07-27T00:54:53.706957Z,2026-07-27T00:30:23.798166Z,0,,,0,,,,
unsolvedmath-opg-467,Complexity of square-root sum,UnsolvedMath,computer_science,backlog,-1132.0,G0,parked,49ebd2bfa645070890f1d3d09c40a0f75786cbddf38cdd5fa657ac7fd5432a7a,"{""baseline_claim_kind"":""classification_or_optimization"",""baseline_outcome"":null,""baseline_status"":""decomposition_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""44298e71e1d84c039b1761c35050dc6cbbfbc702acfd90f0e6313d353affbaa3"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-467"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-467""}",2026-07-27T00:30:23.805599Z,2026-07-27T00:54:53.717334Z,2026-07-27T00:30:23.805599Z,0,,,0,,,,
unsolvedmath-opg-46706,Turán number of a finite family.,UnsolvedMath,graph_theory,backlog,-1133.0,G0,parked,b60d4732fd85fe381d2a0ab6b4066c7f889ab69dc4226df0df4743808099f092,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""6fca053476ab097b5af81570240709ed9955270e63d54528bbb27c7748e3a251"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46706"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46706""}",2026-07-27T00:30:23.813180Z,2026-07-27T00:54:53.727718Z,2026-07-27T00:30:23.813180Z,0,,,0,,,,
unsolvedmath-opg-46708,Subgraph of large average degree and large girth.,UnsolvedMath,graph_theory,backlog,-1134.0,G0,parked,51b1b6d92e868132be8324408c7e19ad42702a8d9df21b2fe682497fd3d705c9,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""bf8651685a6a3056c89907c2487e77ebf9ce3b3c32a5453fe9341903cf7f92b3"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46708"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46708""}",2026-07-27T00:30:23.820642Z,2026-07-27T00:54:53.737996Z,2026-07-27T00:30:23.820642Z,0,,,0,,,,
unsolvedmath-opg-46738,Complexity of the H-factor problem.,UnsolvedMath,graph_theory,backlog,-1135.0,G0,parked,5f00a5f59ecc4e12a22bc565ec76a486592dcf90a46e1b2f6a8543cfd34bb909,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""94a2b2943cbf2d338396e2f968d2821446623779886479c369b8f9231710b2fb"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46738"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46738""}",2026-07-27T00:30:23.827713Z,2026-07-27T00:54:53.748350Z,2026-07-27T00:30:23.827713Z,0,,,0,,,,
unsolvedmath-opg-46817,Simultaneous partition of hypergraphs,UnsolvedMath,graph_theory,backlog,-1136.0,G0,parked,6c5f0691f1d9d78d67c9bf6725174ea29f81e396bf172dc8e2b7d633ef53cabd,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""9bf7a3b6716ad0036bceefc3c3086c98178a32b2530b6f3f72897091290f9604"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46817"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46817""}",2026-07-27T00:30:23.834934Z,2026-07-27T00:54:53.758570Z,2026-07-27T00:30:23.834934Z,0,,,0,,,,
unsolvedmath-opg-46900,Earth-Moon Problem,UnsolvedMath,graph_theory,backlog,-1139.0,G0,parked,1afbe830baaccac0295156c16672b0da5aaa0b706a7f356da069b0420afd219f,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f8530b3ec7e46364cd88bc3cfa7440f296199caf3911462c98d6bb20a15619e1"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46900"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46900""}",2026-07-27T00:30:23.857247Z,2026-07-27T00:54:53.790014Z,2026-07-27T00:30:23.857247Z,0,,,0,,,,
unsolvedmath-opg-46940,Acyclic list colouring of planar graphs.,UnsolvedMath,graph_theory,backlog,-1140.0,G0,parked,463c5b72987deed72067488861e87ceb76a5462f5b483fed3730a26f36020471,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""aa869de45af0360afe86eb62a7198c27ce9d44f64c3dd30512fdcd6fbf9946a3"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46940"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46940""}",2026-07-27T00:30:23.864998Z,2026-07-27T00:54:53.800345Z,2026-07-27T00:30:23.864998Z,0,,,0,,,,
unsolvedmath-opg-46943,Every 4-connected toroidal graph has a Hamilton cycle,UnsolvedMath,graph_theory,backlog,-1141.0,G0,parked,4573f2f5c68678d5b7f004bcf7abd3158bdb33ec4d10b4b64d5d0cd6dc562699,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f74db77bce0470cd32f2aa8f3422a0ffacfef550100c8509188839894fa89c54"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46943"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46943""}",2026-07-27T00:30:23.882078Z,2026-07-27T00:54:53.810846Z,2026-07-27T00:30:23.882078Z,0,,,0,,,,
unsolvedmath-opg-46951,Switching reconstruction conjecture,UnsolvedMath,graph_theory,backlog,-1142.0,G0,parked,4e2f13cfc5e859fffb7034330e7d5c61e6d4e5c751a12e1ab85053b04c390021,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""db9e5ad5349ff240b865f2688572f3d91d468b383d0e9924990f5d1ca7e1ae93"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46951"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46951""}",2026-07-27T00:30:23.896808Z,2026-07-27T00:54:53.820878Z,2026-07-27T00:30:23.896808Z,0,,,0,,,,
unsolvedmath-opg-46952,Switching reconstruction of digraphs,UnsolvedMath,graph_theory,backlog,-1143.0,G0,parked,630dfe96a39e77f2bfd3404f7170fb10dd0b090fac7aa1793068398e4821feb1,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""2c61040b0e78b7a64b704c0a591ef35f0eac87e5741d65b148d7f8ab5cd29ed2"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-46952"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-46952""}",2026-07-27T00:30:23.904348Z,2026-07-27T00:54:53.831557Z,2026-07-27T00:30:23.904348Z,0,,,0,,,,
unsolvedmath-opg-47028,Hamilton cycle in small d-diregular graphs,UnsolvedMath,graph_theory,backlog,-1144.0,G0,parked,1c80e25ee298970f36de9e431211ccc0782a5235eb25720740a017df704160ae,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""cd3b90fc5ba3fe82f377c53758ad06527b91f41e9b149be9f465b8620ceb6d1c"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47028"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47028""}",2026-07-27T00:30:23.911558Z,2026-07-27T00:54:53.841678Z,2026-07-27T00:30:23.911558Z,0,,,0,,,,
unsolvedmath-opg-47031,Edge-disjoint Hamilton cycles in highly strongly connected tournaments.,UnsolvedMath,graph_theory,backlog,-1145.0,G0,parked,a678cf95f23e71e7aba3f5970aed8a436017a5092159fd8aaf3e537e7d3b6e9d,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""4792af5155cb29d28aa5f04f14c995880d61394746f29682046cb7f516572a04"",""difficulty_level"":1,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47031"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47031""}",2026-07-27T00:30:23.918456Z,2026-07-27T00:54:53.851938Z,2026-07-27T00:30:23.918456Z,0,,,0,,,,
unsolvedmath-opg-47282,Hoàng-Reed Conjecture,UnsolvedMath,graph_theory,backlog,-1146.0,G0,parked,32ffe8d3145a18e3e5642cd32d019b5d2ee4a4ee32b22042cbbafba64d68dfc5,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d51b6bf0376d35c317f7453289bd967f4f771b881a7c82cf1b2bc1ca0bba60a4"",""difficulty_level"":2,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""OpenGarden"",""set_id"":12}],""source_id"":""OPG-47282"",""source_url"":""https://www.unsolvedmath.com/problems/OPG-47282""}",2026-07-27T00:30:23.925469Z,2026-07-27T00:54:53.862287Z,2026-07-27T00:30:23.925469Z,0,,,0,,,,
